price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built
180000,3,1,870,5330,1,0,0,3,870,0,1969
215000,2,1,1010,6000,1,0,0,4,1010,0,1944
302000,2,1,1010,6000,1,0,0,4,1010,0,1944
352500,3,1,1860,7881,1,0,0,3,1160,700,1986
235867,4,2,1330,5926,1,0,0,4,1330,0,1942
500000,3,2,1760,11946,2,0,0,3,1760,0,1978
382000,3,2,1800,4500,2,0,0,3,1800,0,1995
515000,5,2,1690,2402,1,0,0,3,990,700,1930
250000,1,1,660,2600,1,0,0,3,660,0,1919
672500,3,2,2400,5300,1,0,0,4,1250,1150,1939
755000,3,2,3020,13031,2,0,0,3,3020,0,1989
707500,3,1,1500,2555,2,0,2,3,1500,0,1910
459000,4,2,1560,3840,1,0,0,4,960,600,1924
140000,3,1,1090,10620,1,0,0,3,1090,0,1959
495000,2,1,970,4284,1,0,0,3,970,0,1905
757000,3,3,3190,5283,2,0,0,3,3190,0,2007
765000,3,3,3190,5283,2,0,0,3,3190,0,2007
359000,4,1,1890,6052,1,0,0,4,1890,0,1955
440000,3,1,1050,7500,1,0,0,3,1050,0,1900
400000,4,1,1390,7200,1,0,0,3,1140,250,1965
652000,3,2,1700,4080,1,0,0,4,850,850,1941
260000,3,1,1050,5850,1,0,0,3,1050,0,1980
1330000,5,3,3340,10796,1,0,2,3,2120,1220,1964
519500,4,2,1540,17859,1,0,0,3,1540,0,1964
650000,3,1,1710,5992,1,0,0,4,1560,150,1928
280000,4,2,2100,8075,2,0,0,3,2100,0,1978
515000,4,1,1730,7980,1,0,0,4,1730,0,1965
400000,3,2,1500,2692,2,0,0,3,1500,0,1986
652100,3,2,2380,5017,2,0,0,3,2380,0,2003
235000,6,3,2180,7956,2,0,0,3,2180,0,1980
701000,4,1,1840,10080,2,0,0,3,1840,0,1907
640000,4,2,2341,9594,2,0,0,3,2341,0,1997
455800,3,2,1690,4584,2,0,0,3,1690,0,2002
504750,3,2,2490,21937,2,0,0,3,2490,0,1993
483000,3,3,2440,15540,2,0,0,3,2440,0,1992
250000,2,1,1030,8786,1,0,0,3,1030,0,1956
229950,5,2,2000,5885,1,0,0,3,1260,740,1994
884744,4,3,4210,9414,2,0,0,3,4210,0,2001
514000,3,1,1610,9964,1,0,0,3,1080,530,1977
532000,3,2,1910,35015,1,0,0,4,1430,480,1977
423000,4,2,2660,5539,2,0,0,3,2660,0,2004
420000,2,1,820,4025,1,0,2,5,820,0,1922
521000,3,1,1730,18250,1,0,0,3,1730,0,1988
577000,4,2,2360,7490,2,0,0,3,2360,0,1979
425000,3,1,970,8040,1,0,0,3,970,0,1956
495000,4,2,2460,4862,2,0,0,3,2460,0,2004
340000,3,2,2690,8577,2,0,0,3,2690,0,1987
499950,3,3,1820,1991,2,0,0,3,1430,390,2014
1220000,4,3,3470,4750,2,0,2,3,2370,1100,2014
720000,4,2,3370,7634,1,0,2,5,2110,1260,1977
249000,3,1,1700,8247,1,0,0,3,1010,690,1970
206135,3,1,1340,11070,1,0,0,4,1340,0,1978
300000,5,2,2000,9276,2,0,0,4,2000,0,1968
612000,6,3,3840,14040,1,0,3,3,2460,1380,1949
1100000,5,2,3890,27311,2,0,2,3,3890,0,1950
230000,4,2,1220,9100,1,0,0,4,1220,0,1970
850000,3,1,2280,4600,1,0,2,3,1250,1030,1936
355000,4,2,2770,7000,1,0,0,4,1940,830,1979
442000,4,2,2520,7253,2,0,0,3,2520,0,1990
399000,4,3,3060,5000,2,0,0,3,3060,0,2001
360000,4,2,2390,7115,2,0,0,3,2390,0,1999
390000,3,1,1320,7725,1,0,0,3,1320,0,1978
413000,5,2,2900,8711,1,0,0,3,1650,1250,1977
190000,2,1,700,9500,1,0,0,3,700,0,1951
432900,3,2,2210,9226,2,0,0,3,2210,0,1998
621138,3,2,2180,7741,2,0,0,3,2180,0,1986
270000,3,2,2080,4252,1,0,0,3,1550,530,2003
610000,4,2,2090,35040,1,0,0,3,1490,600,1980
500000,3,2,1720,5525,1,0,2,5,960,760,1941
715000,4,2,2460,40635,1,0,0,5,2460,0,1968
264000,3,1,1470,14821,1,0,0,4,1470,0,1958
550000,3,1,1650,3200,1,0,0,3,1650,0,1901
337000,3,2,1690,9087,1,0,0,3,1690,0,1997
170000,3,1,970,8710,1,0,0,4,970,0,1962
405000,4,2,2030,9095,1,0,0,4,1130,900,1972
775000,4,2,2540,28563,1,0,0,3,2540,0,1984
425000,3,2,1570,7475,1,0,0,4,1200,370,1983
713000,5,2,2580,9242,2,0,2,4,1720,860,1967
555000,5,2,2090,8712,1,0,0,3,1420,670,1966
810000,4,2,3260,5608,2,0,0,3,3260,0,2003
1250000,4,3,3830,41263,2,0,0,4,3830,0,1990
819000,3,3,2130,6150,2,0,2,5,1530,600,1908
409900,3,2,1690,1200,2,0,0,3,1410,280,2013
935000,2,2,1780,2067,2,0,0,5,1780,0,1974
657500,4,1,1620,7560,1,0,3,4,1380,240,1947
900000,6,3,4210,6105,2,0,0,3,3280,930,2008
932800,5,3,2980,7095,2,0,0,3,2980,0,1998
391000,3,2,1490,9000,1,0,0,4,1490,0,1977
420000,4,2,2110,9825,2,0,0,3,2110,0,2000
1300000,6,3,6563,32670,2,0,0,3,5153,1410,2002
415000,3,1,1510,16800,1,0,0,5,1510,0,1956
350000,3,1,1830,9425,1,0,0,3,1590,240,1946
375000,2,1,1230,1820,2,0,0,4,830,400,1948
860000,3,1,2180,14135,1,0,2,5,1300,880,1947
495000,4,2,2220,8872,1,0,0,4,1110,1110,1961
250000,4,2,1730,8400,1,0,0,3,1730,0,1962
365000,4,2,1990,21312,1,0,0,4,1990,0,1968
503000,3,2,1540,6760,1,0,0,5,1210,330,1980
150000,2,1,1100,7200,1,0,0,4,1100,0,1944
450000,4,1,1640,1480,1,0,0,4,820,820,1912
355000,4,3,2590,7213,2,0,0,3,2590,0,2001
245000,3,2,1450,9333,2,0,0,4,1450,0,1972
265900,3,2,1180,7793,1,0,0,4,1180,0,1992
299000,4,2,1820,7575,1,0,0,3,1220,600,1975
957500,4,2,2360,11523,2,0,0,4,2360,0,1968
343000,3,1,1120,7250,1,0,0,4,1120,0,1972
307500,3,2,1646,7364,2,0,0,3,1646,0,1994
937500,5,3,4210,14599,2,0,3,3,4210,0,2004
610000,3,3,2480,45302,1,0,0,4,1620,860,1976
720000,3,1,1590,7080,1,0,2,3,1310,280,1952
610000,4,2,2130,2620,1,0,0,5,1650,480,1919
434500,3,1,1650,7965,1,0,0,4,1650,0,1967
602500,2,2,3090,47044,1,0,0,4,2250,840,1979
607010,4,2,2180,4000,2,0,0,3,1700,480,2002
610000,3,1,1800,5750,1,0,0,3,1040,760,1947
828500,4,2,3720,35000,2,0,0,3,3720,0,1983
199990,3,1,1100,8560,1,0,0,3,1100,0,1961
294000,3,1,1530,9362,1,0,0,3,1530,0,1987
789500,4,2,3010,6100,2,0,0,3,3010,0,2005
797000,3,3,3500,9473,2,0,0,3,3500,0,2008
539950,5,3,3100,5250,2,0,0,3,3100,0,2006
284950,4,1,2000,6778,1,0,0,4,1170,830,1962
776500,4,1,2290,10372,1,0,0,3,1510,780,1965
525000,4,2,2400,10070,1,0,0,3,1510,890,1967
303000,3,2,1850,4957,2,0,0,3,1850,0,1999
722080,3,3,3680,7650,2,0,0,3,2340,1340,1988
140000,3,1,1060,7473,1,0,0,3,1060,0,1959
235000,3,1,1060,7473,1,0,0,3,1060,0,1959
440000,3,1,1610,5500,1,0,0,3,1610,0,1903
605000,3,1,2330,6000,1,0,0,4,1630,700,1940
380000,2,1,1210,4800,1,0,0,3,1060,150,1950
352000,4,1,1530,8890,1,0,0,3,980,550,1925
420000,4,2,2270,12000,1,0,0,4,1360,910,1979
1180000,4,2,2590,7220,2,0,2,4,2590,0,1930
1380000,3,1,1850,10572,1,0,0,4,1850,0,1953
300000,3,1,1500,14750,1,0,0,4,1500,0,1933
1150000,4,3,4740,49091,2,0,0,3,4740,0,1990
453500,2,1,1710,4189,1,0,1,5,1160,550,1951
443500,3,2,1920,7598,1,0,0,4,1920,0,1972
332000,2,1,1150,8138,1,0,0,3,1150,0,1954
655000,3,2,2320,4721,2,0,0,3,2320,0,2004
475000,4,1,1420,6000,1,0,0,3,1420,0,1950
372500,3,1,1550,12956,1,0,0,3,1210,340,1988
1050000,4,2,2920,7200,1,0,3,3,1470,1450,1921
500000,3,1,1620,4200,1,0,0,5,830,790,1945
900000,6,2,2300,24773,1,0,0,4,2300,0,1950
327500,3,1,1070,7140,1,0,0,3,1070,0,1989
390000,3,1,1790,7123,1,0,0,3,1790,0,1913
451101,2,1,1510,1962,2,0,0,4,1510,0,1985
455000,4,1,1340,5800,1,0,2,3,1340,0,1914
650000,4,2,3350,46748,2,0,0,3,3350,0,2004
895000,3,2,2500,7746,2,0,0,4,1910,590,1993
800000,4,2,2350,10664,1,0,1,2,1510,840,1952
703770,4,2,2550,12918,2,0,0,3,2550,0,1987
249950,3,1,1320,10454,1,0,0,4,1320,0,1968
512000,2,2,1270,3881,1,0,0,4,610,660,1926
780000,5,2,3480,74052,1,0,0,4,1980,1500,1972
336000,3,2,2820,11625,2,0,0,3,2820,0,1986
285000,3,2,2110,6900,1,0,0,5,1220,890,1955
229900,3,1,1100,7224,1,0,0,3,1100,0,1981
667500,4,3,1920,4000,1,0,0,4,1540,380,1931
378000,4,2,1890,12236,1,0,0,3,1230,660,1978
454000,3,2,2530,43733,2,0,0,3,1530,1000,1991
537500,4,2,2550,4630,2,0,0,3,2550,0,2005
425000,3,1,1550,4160,1,0,0,4,1550,0,1926
290000,3,2,1760,6600,1,0,0,3,1760,0,1998
349500,3,2,1270,3600,1,0,0,3,1270,0,1963
370000,3,2,1250,1655,2,0,0,3,830,420,2006
549500,3,1,1620,8438,1,0,0,4,1620,0,1961
245000,2,1,710,6322,1,0,0,3,710,0,1942
208000,3,1,1070,7200,1,0,0,3,1070,0,1994
248000,4,2,2320,8760,1,0,0,4,1160,1160,1966
610000,4,3,5450,37058,1,0,0,5,5450,0,1984
550000,4,2,1670,5116,2,0,0,3,1670,0,1999
750000,3,2,3010,206910,2,0,2,3,3010,0,2001
192000,2,1,1340,7380,1,0,0,3,1340,0,1940
169317,2,1,790,4000,1,0,2,3,790,0,1908
1200000,4,3,3400,3850,2,0,0,3,2790,610,2008
880000,2,1,1530,6350,1,0,0,4,1530,0,1923
210000,1,1,930,7129,1,0,0,3,930,0,1948
180500,3,1,1540,9800,1,0,0,3,1010,530,1973
540000,4,2,1990,29078,2,0,0,3,1990,0,1984
520000,3,1,2300,35722,1,0,0,3,2300,0,1984
177500,3,1,1220,6000,1,0,0,3,1220,0,1968
415000,3,1,2380,5650,1,0,2,4,1190,1190,1956
495000,4,2,2020,7200,1,0,0,5,1010,1010,1968
325000,3,2,1890,9646,1,0,0,3,1890,0,1966
440000,2,1,1330,4903,1,0,0,3,1330,0,1985
411000,3,1,1490,9844,1,0,0,4,1190,300,1959
810000,5,3,3550,9600,2,0,0,3,2550,1000,1998
561750,5,1,2040,8996,1,0,2,4,1020,1020,1962
835100,4,2,2380,12573,1,0,0,4,2380,0,1963
450000,3,2,1780,9969,1,0,0,3,1450,330,1985
238000,3,2,1650,2807,2,0,0,3,1650,0,2004
299000,3,1,1510,142803,1,0,0,3,1510,0,1974
570000,2,1,1100,6240,1,0,0,4,1100,0,1941
340000,3,1,2190,12626,2,0,0,4,2190,0,1978
450000,2,1,1760,2275,1,0,0,3,1040,720,1912
272750,4,1,1800,8786,1,0,0,3,1330,470,1966
520000,4,2,2000,6380,2,0,0,4,1860,140,1949
284950,3,1,990,10723,1,0,0,5,990,0,1960
255000,2,1,1480,9660,1,0,0,3,1480,0,1949
231500,2,1,1200,9488,1,0,0,5,1200,0,1941
415000,1,2,3000,204732,2,0,2,3,3000,0,1979
330000,4,2,3504,6000,2,0,0,3,3504,0,2006
365000,3,1,1300,12240,1,0,0,3,1300,0,1963
425000,4,2,1330,9188,1,0,0,3,1330,0,1928
400000,4,1,1850,6480,1,0,0,4,1120,730,1958
335000,4,2,2240,9701,2,0,0,3,2240,0,1989
342000,3,3,1260,1251,2,0,0,3,1040,220,2003
490000,8,5,2800,2580,2,0,0,3,1880,920,1997
331500,4,1,1820,14319,1,0,0,4,1820,0,1969
960000,3,2,1730,4102,3,1,4,3,1730,0,1996
720500,4,2,3350,35298,2,0,0,4,3350,0,1985
830000,3,2,3370,6550,2,0,2,4,2840,530,1912
662990,3,1,1240,3600,1,0,0,5,1240,0,1926
220000,4,2,2340,10507,1,0,0,4,2340,0,1959
349950,5,2,1880,4179,1,0,0,3,940,940,1952
550000,3,2,1810,2159,1,0,0,3,1010,800,1922
396000,3,1,2340,5668,1,0,0,4,1200,1140,1941
635000,4,1,2820,4000,2,0,0,3,2820,0,1911
293000,3,1,1020,7650,1,0,0,3,1020,0,1940
339000,3,2,2090,10120,1,0,0,4,1290,800,1979
285000,4,2,1830,8734,2,0,0,4,1830,0,1991
775000,6,2,2980,5000,1,0,0,3,2480,500,1916
224000,4,1,1600,9289,1,0,0,4,1600,0,1959
2250000,4,3,4440,8125,2,0,3,5,3140,1300,1922
165050,3,1,1200,8514,1,0,0,3,1200,0,1959
275000,3,1,1230,4500,1,0,0,4,1230,0,1913
445000,5,3,2930,5500,1,0,0,3,1750,1180,1951
510000,3,2,2370,38639,1,0,0,3,1930,440,1978
1230000,4,2,3040,7000,2,0,0,3,3040,0,2001
390000,3,1,1610,13500,1,0,0,3,1060,550,1970
460000,3,2,2350,10450,1,0,0,3,1390,960,1977
700000,3,1,2000,14733,1,0,0,4,2000,0,1958
874150,4,3,3530,14406,2,0,1,3,2570,960,1987
470000,3,2,2220,9800,2,0,0,3,2220,0,1987
374000,3,1,2000,9416,1,0,0,4,2000,0,1961
510000,2,1,1210,131115,1,0,0,5,1210,0,1950
467000,2,2,1140,1181,3,0,0,3,1140,0,2007
576000,4,2,2440,28405,2,0,0,3,2440,0,2002
196440,3,2,1560,7352,1,0,0,3,1560,0,1992
825000,4,2,3210,18901,2,0,0,3,3210,0,1993
281000,2,1,930,2600,1,0,0,3,930,0,1981
326000,3,2,1782,1577,3,0,0,3,1782,0,2000
340000,3,1,1740,46580,1,0,0,4,1740,0,1980
440000,5,1,3690,36036,1,0,0,3,1890,1800,1985
749000,4,2,2930,18199,2,0,0,3,2930,0,1998
340000,4,1,1230,8316,1,0,0,3,1230,0,1963
561000,3,2,2000,7000,2,0,0,3,2000,0,1916
270000,3,2,1520,7930,1,0,0,3,1160,360,1988
600000,2,1,1040,3600,1,0,0,4,1040,0,1919
219900,4,1,1120,5427,1,0,0,3,1120,0,1969
617000,3,1,3020,360241,2,0,0,3,3020,0,1992
469000,3,2,1820,8446,2,0,0,3,1820,0,1978
229000,3,1,1370,56628,1,0,0,3,1370,0,1942
1270000,4,3,3130,2646,2,0,0,5,2290,840,1906
365000,3,1,1640,8301,1,0,0,3,1290,350,1958
429000,4,2,2650,9301,2,0,0,3,2650,0,2001
550000,4,2,2850,6809,2,0,0,3,2850,0,2003
453000,3,2,1820,16300,1,0,0,4,1220,600,1955
187500,3,1,1180,7000,1,0,0,4,1180,0,1977
520500,6,2,1880,14350,1,0,0,5,1640,240,1955
300000,3,1,1280,12776,1,0,0,4,1280,0,1977
799000,4,3,3120,5000,2,0,0,3,2370,750,2005
338000,3,2,2470,4948,2,0,0,3,2470,0,2003
800000,3,1,1700,4400,1,0,0,4,1700,0,1906
360000,2,2,1180,3200,1,0,1,4,590,590,1945
442500,6,2,2800,10490,1,0,0,3,1400,1400,1968
700000,4,1,1300,1651359,1,0,3,4,1300,0,1920
830000,5,3,3040,9601,1,0,0,5,1970,1070,1968
360400,3,2,1630,11592,2,0,0,3,1630,0,1987
345000,3,1,1340,9339,1,0,0,5,1340,0,1960
300000,3,1,1830,51836,1,0,0,4,1430,400,1966
350000,3,1,1240,10800,1,0,0,5,1240,0,1959
368000,4,2,2500,36900,1,0,0,3,1540,960,1972
264000,3,1,1760,7482,1,0,0,4,1760,0,1966
435000,3,2,2660,16677,1,0,0,3,2210,450,1990
200000,3,1,2060,15837,1,0,0,3,2060,0,1903
620000,5,2,2540,3832,2,0,0,5,1760,780,1929
1680000,5,4,4830,11466,2,0,0,3,3720,1110,2014
337000,3,1,1400,6000,1,0,0,4,700,700,1919
1930000,4,3,4280,20296,2,0,0,4,4280,0,1984
544500,4,2,2230,10414,1,0,0,5,1450,780,1974
252000,1,1,680,1638,1,0,4,1,680,0,1910
445000,4,2,2340,3784,2,0,0,3,2340,0,2008
379500,3,2,2070,14196,2,0,0,3,2070,0,1989
189950,4,2,1910,4225,1,0,0,4,910,1000,1919
469000,3,1,950,4250,1,0,0,5,950,0,1948
600000,5,2,2910,53898,1,0,0,5,1510,1400,1979
785000,3,2,2930,33981,2,0,2,3,2930,0,2000
372000,4,2,2610,8967,2,0,0,4,2610,0,1990
445000,5,3,3880,7180,2,0,0,3,3880,0,2004
508000,4,2,3320,53392,2,0,0,4,2000,1320,1986
780000,5,1,1940,4800,2,0,0,3,1940,0,1905
541100,4,2,2510,9800,2,0,0,3,2510,0,1978
729000,4,2,2660,5608,2,0,0,3,2660,0,2003
397000,3,2,1710,134489,1,0,2,5,1710,0,1952
451555,2,1,1320,4520,1,0,1,3,1320,0,1912
300000,2,1,960,8153,1,0,0,3,960,0,1947
416000,3,2,1790,11542,1,0,0,5,1190,600,1969
490000,2,1,950,3060,1,0,0,3,810,140,1925
480000,6,3,2940,5054,2,0,0,3,2940,0,1942
368000,2,2,930,1662,1,0,0,3,670,260,2002
1040000,3,2,4570,10615,2,0,0,3,4570,0,1991
545000,3,2,2370,9000,1,0,3,4,1570,800,1952
850000,5,2,3430,15119,2,0,0,3,3430,0,1998
550000,4,3,3540,4750,2,0,0,3,3540,0,2003
600000,3,2,2240,9314,2,0,0,3,2240,0,1984
535000,4,2,2710,12138,1,0,0,3,1700,1010,1968
599950,3,2,2660,4975,2,0,0,3,2660,0,2014
531000,5,2,2540,5022,1,0,0,4,1540,1000,1955
530000,4,2,2210,7665,2,0,0,4,2210,0,1968
597326,4,4,3570,8250,2,0,0,3,2860,710,2015
805000,4,2,3450,33460,2,0,0,3,3450,0,1997
390000,4,1,2330,8364,1,0,0,4,2330,0,1968
487250,4,2,1690,3250,1,0,0,3,1550,140,1901
301000,3,1,1030,8414,1,0,0,4,1030,0,1967
1180000,5,2,2560,5618,1,0,2,3,2220,340,1923
299000,4,2,1950,3000,2,0,0,3,1950,0,2002
2350000,4,2,4370,22863,2,0,3,4,3670,700,1907
400000,4,2,2350,3904,2,0,0,3,2350,0,1999
467500,4,2,3160,7210,1,0,0,4,1880,1280,1969
305000,4,2,2430,9103,2,0,0,3,2430,0,1990
210000,3,1,1340,306848,1,0,0,3,1340,0,1953
300000,3,1,1010,10168,1,0,0,3,1010,0,1979
327500,3,2,1770,8755,1,0,0,3,1330,440,1981
269000,3,2,1210,7136,1,0,0,3,1210,0,2003
975000,4,3,3330,17533,1,0,2,3,1750,1580,1969
355000,3,1,1240,5400,1,0,0,4,1060,180,1940
712000,3,1,1250,4620,1,0,0,4,1150,100,1900
883000,4,2,2960,41656,2,0,0,3,2960,0,1985
190000,2,1,840,12252,1,0,0,3,840,0,1994
443000,3,1,1530,8028,1,0,0,3,1200,330,1967
920000,4,3,3750,11025,2,0,0,3,3750,0,1976
285000,4,2,2150,8250,1,0,0,4,1240,910,1978
901000,4,3,1560,4080,1,0,0,3,1560,0,1916
552500,3,1,2040,5775,1,0,0,3,1410,630,1958
256000,2,1,860,5000,1,0,0,3,860,0,1915
341000,3,1,1720,7119,1,0,0,4,1720,0,1952
279000,4,2,2090,8941,2,0,0,3,2090,0,1975
686000,4,2,2130,10650,2,0,0,4,2130,0,1977
225000,2,1,1300,11867,1,0,0,4,1300,0,1975
215500,2,1,1220,15600,1,0,0,3,1220,0,1972
950000,4,3,2420,4800,1,0,0,3,1520,900,1919
503000,4,2,2940,156988,2,0,2,3,1870,1070,1996
780000,3,2,2610,7567,2,0,0,3,2610,0,1997
212000,4,2,1880,7500,1,0,0,5,980,900,1946
580000,4,2,2330,6703,1,0,0,3,1710,620,1983
465000,4,2,2200,3141,2,0,0,3,2060,140,1994
206000,4,2,1720,7560,1,0,0,3,1720,0,1959
615000,3,2,2250,10171,2,0,0,3,2250,0,1987
519000,4,1,1640,6305,1,0,0,5,1640,0,1907
1140000,4,3,4130,11444,2,0,0,3,4130,0,2001
330000,5,2,2600,3839,2,0,0,3,2600,0,2005
240000,4,1,1920,7973,1,0,0,3,1920,0,1955
574000,3,2,2060,7000,1,0,0,4,2060,0,1988
930000,4,4,5710,24663,2,0,0,3,5710,0,2007
850000,4,3,2720,183823,2,0,0,3,2720,0,1975
415000,3,1,1490,7275,1,0,0,3,1090,400,1974
480000,3,2,2360,9005,1,0,0,5,1340,1020,1929
300000,5,1,1940,8875,1,0,0,3,1940,0,1957
439000,4,2,2570,9503,2,0,0,3,2570,0,1980
450000,3,1,1160,36831,1,0,0,3,1160,0,1938
589000,3,2,2660,206480,1,0,0,3,2660,0,1989
477000,3,2,1260,3000,2,0,0,3,1260,0,2003
587500,4,2,1780,6120,1,0,0,3,1310,470,1951
1320000,4,2,3180,6105,2,0,0,3,3180,0,1905
1430000,4,2,3380,27589,2,0,0,3,3380,0,1966
700000,4,2,2690,15000,2,0,0,3,1890,800,1978
275000,2,1,1180,6552,1,0,0,4,1180,0,1949
367500,3,1,1660,11783,1,0,0,4,1160,500,1978
453250,4,2,2260,6300,2,0,0,3,2260,0,2001
607000,5,1,1910,5428,1,0,0,3,1390,520,1954
255000,4,2,2430,8960,1,0,0,3,1430,1000,1960
501000,2,2,1300,2500,1,0,0,4,770,530,1926
450000,3,1,1060,4650,1,0,0,3,910,150,1950
360000,3,2,2200,8000,2,0,0,3,2200,0,1981
460000,4,1,1720,3050,1,0,0,5,1040,680,1929
753000,3,1,2360,8290,1,0,0,4,1180,1180,1950
389950,2,1,820,4234,1,0,1,3,820,0,1951
469000,2,1,1030,4400,1,0,0,3,1030,0,1924
550000,4,1,2030,5688,2,0,4,4,1730,300,1939
565000,5,3,2700,11675,1,0,2,4,1950,750,1948
189650,2,1,1100,7600,1,0,0,3,1100,0,1980
1530000,4,3,3620,5131,2,0,3,4,2350,1270,1927
260000,3,1,1340,8000,1,0,0,3,1340,0,1980
243000,3,1,1790,12000,1,0,0,3,1040,750,1960
1100000,4,2,3830,13800,1,0,4,4,2030,1800,1969
249000,3,1,1580,7200,1,0,0,4,1080,500,1976
720000,2,1,2020,7200,1,0,3,4,1700,320,1947
905000,4,2,3330,9557,2,0,0,3,3330,0,1995
824500,4,2,2610,3500,1,0,0,5,1610,1000,1927
762500,4,2,2610,8760,1,0,0,4,1760,850,1978
580000,3,2,1740,1280,3,0,2,3,1740,0,2008
380000,3,2,1840,8580,1,0,0,3,1840,0,1990
805000,3,1,1080,3200,1,0,0,4,880,200,1926
520000,4,1,1240,4532,1,0,0,4,1240,0,1944
1570000,5,4,5620,5800,3,0,3,3,4700,920,1999
175000,2,1,1170,8925,1,0,2,3,1170,0,1911
353500,4,2,1760,9602,2,0,0,3,1760,0,1987
500000,4,2,2230,26989,1,0,1,4,1400,830,1962
386500,3,1,1520,7350,1,0,0,4,1140,380,1972
210000,2,1,1450,4750,1,0,0,3,850,600,1950
439500,3,2,1600,6510,1,0,0,3,940,660,1983
315000,5,2,3220,5751,2,0,0,3,3220,0,2002
339000,4,2,1830,8601,2,0,0,3,1830,0,2003
655000,4,2,2200,9163,1,0,0,4,1430,770,1971
740000,2,2,2170,8678,1,0,0,3,2170,0,2008
685000,5,2,1900,7843,2,0,0,5,1900,0,1966
550000,5,2,2960,9877,1,0,0,4,1480,1480,1960
405000,2,1,1710,4234,2,0,0,3,1330,380,1920
765000,4,2,2620,17366,1,0,3,3,1430,1190,1984
625000,3,2,2140,3600,2,0,0,3,1680,460,1911
207000,4,2,2100,19680,1,0,0,3,2100,0,1914
370000,4,2,2100,19680,1,0,0,3,2100,0,1914
475000,3,2,1460,4961,1,0,0,4,1150,310,1988
365000,2,1,990,8250,1,0,0,3,990,0,1955
411800,4,2,2190,6800,1,0,0,5,1340,850,1969
668000,5,3,3990,42436,2,0,0,3,2710,1280,2002
618000,3,2,2340,3630,2,0,0,3,2340,0,1998
247500,4,2,2460,5921,1,0,0,4,1230,1230,1948
345000,5,3,2080,6150,1,0,0,3,1040,1040,1950
616300,3,2,1700,8400,2,0,2,3,1700,0,1927
348000,3,1,1330,6768,1,0,0,4,1330,0,1952
425000,3,2,1630,10762,1,0,0,3,1630,0,1994
850000,5,2,2920,11880,1,0,0,5,1660,1260,1968
820000,5,2,2830,6137,2,0,0,3,2830,0,2010
832000,4,2,3190,52953,2,0,0,4,3190,0,1980
835000,3,1,1490,3840,2,0,0,3,1490,0,1984
350000,3,2,1630,3425,2,0,0,3,1630,0,1999
349000,4,2,2280,4096,2,0,0,3,2280,0,2003
1130000,6,3,3010,4360,2,0,0,3,2000,1010,2014
320000,3,2,1590,3480,2,0,0,3,1590,0,2004
150000,3,1,1250,7210,1,0,0,4,1250,0,1968
340000,3,1,1710,10190,1,0,0,3,1310,400,1949
785500,4,4,3280,8448,2,0,0,3,3280,0,2007
410500,4,2,3362,8601,2,0,0,3,3362,0,2004
580000,3,2,2200,11000,2,0,2,3,2200,0,1978
345000,2,1,830,920,2,0,0,3,830,0,2005
550000,3,2,2160,37000,1,0,0,4,1760,400,1933
449500,4,3,2580,7299,2,0,0,3,2580,0,1998
300000,3,1,2150,7007,1,0,0,3,2150,0,1954
915000,4,2,3510,28052,2,0,0,3,3510,0,1988
1580000,4,3,3810,9916,2,0,0,3,3810,0,1989
599000,4,2,2020,2750,1,0,0,3,1010,1010,1917
755000,4,2,2120,10202,1,0,0,4,1620,500,1960
400000,3,1,1250,7157,1,0,0,3,1250,0,1944
133000,3,1,980,9115,1,0,0,3,980,0,1968
330000,4,1,1250,8400,1,0,0,3,960,290,1951
330000,4,1,1100,5000,1,0,0,5,1100,0,1904
375000,3,1,1330,9417,1,0,0,5,710,620,1936
485000,4,2,2560,8956,1,0,0,4,1500,1060,1968
470000,4,2,1850,11250,1,0,0,3,1210,640,1981
1050000,4,3,2790,3600,2,0,0,3,1880,910,1905
548800,4,1,1660,4704,1,0,0,3,1260,400,1930
315000,2,1,1080,2674,1,0,0,4,720,360,1919
590000,3,2,3030,9374,1,0,1,4,2100,930,1959
439950,4,2,2380,12067,2,0,0,3,2380,0,2002
325000,3,1,2250,26337,1,0,0,3,2250,0,1980
400000,2,1,880,5111,1,0,0,3,880,0,1931
685000,4,2,2770,10051,2,0,0,3,2770,0,1987
339950,3,2,1340,10200,1,0,0,3,1340,0,1953
315000,3,1,1660,8160,1,0,0,4,1660,0,1951
411753,3,2,1710,3795,2,0,0,3,1710,0,2009
577000,2,1,1620,4879,1,0,0,3,1040,580,1924
500000,3,1,1530,8829,1,0,0,5,1530,0,1972
210000,3,2,1440,10111,1,0,0,3,1440,0,1963
640000,4,1,2020,16120,1,0,0,3,2020,0,1969
460000,4,1,1870,8663,1,0,0,5,1870,0,1949
265000,2,1,620,4760,1,0,0,3,620,0,1941
740000,5,5,5774,31675,1,0,2,3,4490,1284,1984
230000,3,1,1240,6195,1,0,0,3,1240,0,1948
315000,3,1,1890,10661,1,0,0,5,1460,430,1978
432000,3,1,2410,51763,1,0,0,4,1410,1000,1981
467000,3,2,1530,3984,2,0,0,3,1530,0,1995
255000,5,3,2800,9900,1,0,0,3,2800,0,1964
316500,3,1,1460,6360,1,0,2,3,1010,450,1979
190000,4,2,1580,6250,1,0,0,3,860,720,1977
490000,3,2,1450,2400,1,0,0,3,1450,0,1900
